name,lat,long,L,KM6
7495,25.47464,81.866976,207481,3
7496,54.829811,-6.2790029999999994,834081,0
7497,45.685947,12.227049000000001,871867,0
7498,26.09765,-80.42426400000001,557162,1
7499,46.057603,4.0746709999999995,292133,0
7500,7.345661,-2.360207,718515,5
7501,40.596358,-80.22935799999999,942131,1
7502,36.047912,14.178721,39464,0
7503,25.455016,-80.42250899999999,955189,1
7504,33.578545,-85.08204599999999,161782,1
7505,39.64533,22.425147,356769,0
7506,46.437945,15.736863,261696,0
7507,-43.379616999999996,172.629104,729124,2
7508,36.603819,-86.525901,916962,1
7509,33.026239000000004,-109.288,178890,1
7510,40.744068,-74.379199,760511,1
7511,41.747778000000004,-86.872231,739513,1
7512,12.109846000000001,-85.390271,933115,1
7513,41.811821,140.752947,91610,3
7514,47.912208,125.31156200000001,558032,3
7515,47.301505,-122.188796,450515,1
7516,25.378856,97.392842,433131,3
7517,13.637279000000001,-88.805374,696303,1
7518,44.113833,21.447649,182807,0
7519,43.345946000000005,45.708189000000004,97418,0
7520,-3.3040480000000003,114.577823,901655,2
7521,27.545859999999998,85.135299,733437,3
7522,5.428486,100.32466,396048,3
7523,37.719667,-97.14720600000001,544657,1
7524,39.659989,-75.093124,2258996,1
7525,11.952948,108.424224,282139,3
7526,41.569233000000004,69.66666,317820,3
7527,24.211373000000002,23.264601000000003,768049,0
7528,36.120342,-96.09006099999999,315085,1
7529,15.105931,-87.10562900000001,353130,1
7530,12.457945,-85.685053,248941,1
7531,42.362332,-72.69859,929970,1
7532,42.33079,-83.244436,82156,1
7533,35.781793,-78.397349,49933,1
7534,36.362602,-94.15921,439728,1
7535,42.524473,-83.16180200000001,606388,1
7536,40.220771,-76.87782,645150,1
7537,58.433994999999996,-134.196453,312273,1
7538,31.49212,92.05301,709709,3
7539,53.821672,-3.047767,95141,0
7540,9.430342,77.597475,165667,3
7541,46.530978000000005,16.269447,489315,0
7542,35.740792,-91.58635799999999,109807,1
7543,12.166383,6.65943,43472,5
7544,32.61436,-82.363739,639426,1
7545,12.229362,104.681617,603139,3
7546,43.18908,140.968098,884406,3
7547,-5.370842,25.754998999999998,792357,5
7548,35.281064,-106.73241999999999,716167,1
7549,8.974567,-83.556063,705523,1
7550,56.807536,-5.099528,390448,0
7551,47.16202,20.176948,908049,0
7552,69.957027,23.237285,326523,0
7553,36.069928999999995,103.768158,53250,3
7554,51.092183,-114.133196,995794,1
7555,40.094677000000004,-75.286624,525837,1
7556,42.585158,-88.441863,916804,1
7557,9.229466,12.49318,209426,5
7558,26.19223,-80.20373000000001,37840,1
7559,-1.55277,13.191676000000001,693933,5
7560,-37.907598,175.47532900000002,401675,2
7561,-12.297364,33.157243,958605,5
7562,13.994404999999999,107.996172,519015,3
7563,40.930431,45.560576,303188,0
7564,-14.93276,13.475439999999999,630845,5
7565,38.762305,-90.519088,93986,1
7566,43.8906,-92.536334,391946,1
7567,53.887905,10.669429,935541,0
7568,32.821892999999996,-117.14591399999999,184180,1
7569,11.444958,104.509322,933411,3
7570,-37.089858,-73.170168,345276,4
7571,16.17671,94.679519,416468,3
7572,46.067109,14.487245000000001,540698,0
7573,43.585615000000004,26.534902000000002,287123,0
7574,42.568417,1.630508,516844,0
7575,35.868379,128.604054,682845,3
7576,41.036646000000005,-92.430426,456229,1
7577,39.950236,-77.646865,963491,1
7578,45.026337,-93.77121700000001,73010,1
7579,-8.737644,25.02269,948636,5
7580,49.806005,9.944405,249232,0
7581,-5.028626999999999,32.782924,51252,5
7582,40.592956,-124.19338,365974,1
7583,35.699662,-78.64120799999999,272406,1
7584,47.897677,106.93091000000001,117805,3
7585,40.077883,20.11489,508258,0
7586,53.865559,-0.42122200000000004,126687,0
7587,56.67356899999999,25.734683,94161,0
7588,39.133959999999995,26.552031,29376,0
7589,-1.59416,-79.017333,222816,4
7590,-24.700784,-60.62862,227924,4
7591,20.881313000000002,-76.268759,786934,1
7592,32.557862,-94.37605,253119,1
7593,-19.871423,47.042783,936735,5
7594,10.287438,1.3989559999999999,679683,5
7595,34.718903000000005,-80.806566,709588,1
7596,40.775791,-80.305493,58931,1
7597,-53.148835,-70.972913,734757,4
7598,30.477638,31.194618,597124,0
7599,42.730371000000005,-71.490063,377024,1
7600,38.271559,48.322567,2500771,0
7601,45.128333000000005,-122.86860300000001,581939,1
7602,27.807575,-97.655085,288854,1
7603,39.551183,-76.12233,193094,1
7604,41.149565,-102.979427,15878,1
7605,-43.286761,-65.10850699999999,954602,4
7606,35.498596,-97.97142,185664,1
7607,41.635346999999996,-0.886006,46773,0
7608,41.824056,-88.313425,428827,1
7609,36.41529,-94.104158,285730,1
7610,38.636326000000004,-90.329121,786376,1
7611,46.917118,8.242992999999998,530289,0
7612,43.314146,-91.76655799999999,236728,1
7613,57.495794999999994,22.814073999999998,958985,0
7614,-15.794894000000001,-47.902516999999996,159845,4
7615,53.669105,-8.193325999999999,94716,0
7616,40.769962,48.158257,66602,0
7617,29.876922999999998,121.57041000000001,39271,3
7618,41.691738,-8.831415,763975,0
7619,9.988735,-84.13364399999999,939619,1
7620,45.512798,-123.095279,464670,1
7621,-2.876882,29.119171,484791,5
7622,56.812162,24.227547,145637,0
7623,37.256765,-79.873002,489962,1
7624,72.61525400000001,127.04119299999999,217117,3
7625,46.524853,28.752136,315466,0
7626,55.394082999999995,23.135199,103855,0
7627,38.928611,139.867932,840713,3
7628,-8.72719,115.23246200000001,573469,2
7629,45.293532,130.26175600000002,406028,3
7630,39.625834999999995,-104.987096,790716,1
7631,39.662184,-87.36139,219044,1
7632,44.063793,20.904870000000003,922359,0
7633,14.573067000000002,-91.66623100000001,615337,1
7634,-8.19893,-78.990282,462916,4
7635,13.130078,30.22385,319552,5
7636,42.1195,-88.277866,253346,1
7637,46.495302,30.701558000000002,30371,0
7638,41.050233,-74.12361700000001,820082,1
7639,41.791154999999996,-71.340582,284906,1
7640,42.408708000000004,21.059835999999997,322109,0
7641,53.699824,91.47144,445024,3
7642,46.530621999999994,-75.485588,111673,1
7643,32.487935,-81.780578,826663,1
7644,54.468889000000004,89.954589,173157,3
7645,19.922021,56.311066000000004,219453,5
7646,35.862111999999996,-83.613159,299983,1
7647,35.553371999999996,53.39243100000001,376237,0
7648,47.853491,16.545681,148789,0
7649,-10.174731,123.532724,143467,2
7650,54.9547,41.378327,395629,0
7651,37.572146000000004,43.782234,242843,0
7652,37.813245,-85.981153,545117,1
7653,33.261390000000006,115.36471499999999,931731,3
7654,54.923951,-1.6265459999999998,741098,0
7655,37.663149,-121.751575,293433,1
7656,50.387226,4.458012999999999,972472,0
7657,47.636207,28.166919,183263,0
7658,11.093535000000001,-85.624247,698894,1
7659,-33.479203999999996,150.15209,681479,2
7660,47.167009,9.522564,748390,0
7661,30.816654999999997,-95.091615,479251,1
7662,62.053796,-6.833291,444469,0
7663,54.068963000000004,12.159794,606175,0
7664,-35.335082,149.22503799999998,918015,2
7665,23.328479,72.650364,989651,3
7666,32.835013000000004,-97.140158,665205,1
7667,49.921971,6.13802,546368,0
7668,-24.901709,150.07108300000002,220586,2
7669,46.12562,15.247156,847349,0
7670,51.156083,55.015177,999286,0
7671,32.748615,-82.703006,864293,1
7672,55.968368999999996,22.206782,522600,0
7673,-13.954389,33.763507000000004,525759,5
7674,53.337740000000004,-6.237774,686178,0
7675,38.386813000000004,-86.95430999999999,123645,1
7676,2.795016,44.081742,3484835,5
7677,41.838034,-71.419218,479491,1
7678,25.450739000000002,78.534103,351820,3
7679,13.982298000000002,32.303518,48470,5
7680,-22.725122,-43.450484,994329,4
7681,19.200789999999998,30.511227,394763,5
7682,27.429083000000002,-80.350794,32474,1
7683,66.686472,32.850582,550824,0
7684,46.503378999999995,-87.672526,108603,1
7685,2.475396,30.900389,410826,5
7686,11.103635,77.344364,73966,3
7687,42.08218,11.796495,45130,0
7688,35.398095,0.11034100000000001,395438,0
7689,52.069026,47.793937,416357,0
7690,27.723838,-81.541688,488748,1
7691,35.848473999999996,38.543771,67097,0
7692,47.767165999999996,26.669003999999997,820828,0
7693,41.50881,-93.706409,927428,1
7694,30.272472999999998,-91.07389,771515,1
7695,37.528982,121.42090300000001,209023,3
7696,42.086861,-88.528227,14888,1
7697,41.956371999999995,-85.645391,785919,1
7698,38.586995,-86.129811,852247,1
7699,54.346984,13.114246,842534,0
7700,21.911049,-82.792854,468362,1
7701,32.686031,112.098096,618762,3
7702,35.494732,-97.778941,767788,1
7703,5.18729,-74.74289399999999,269006,4
7704,37.023562,-95.602552,806913,1
7705,38.340838,-85.78401099999999,378077,1
7706,-0.57376,34.922182,674983,5
7707,8.371799000000001,-78.151733,318632,4
7708,5.892995,-56.313329,452706,4
7709,-27.084681,153.134652,82674,2
7710,-1.009413,-62.905549,829924,4
7711,46.30185,15.23187,756937,0
7712,39.109347,-89.848541,21583,1
7713,46.413781,20.335803,980330,0
7714,18.723416,78.106272,439032,3
7715,40.736425,-75.173247,165438,1
7716,-12.50619,27.832321000000004,148364,5
7717,-6.317532,36.503593,837514,5
7718,11.632883999999999,125.458152,270851,3
7719,34.682972,3.252509,105401,0
7720,50.259668,-107.71495300000001,899540,1
7721,51.050071,31.877634999999998,39983,0
7722,-20.442439999999998,148.595439,603137,2
7723,41.074585,-85.003837,324666,1
7724,49.826127,-64.357611,53161,1
7725,41.655102,-88.435434,994082,1
7726,40.162074,-105.09185900000001,243357,1
7727,26.723122999999998,-80.25813199999999,853768,1
7728,-20.876960999999998,167.23168700000002,686408,2
7729,8.071674,123.79154199999999,783796,3
7730,42.288606,-75.367359,849438,1
7731,39.55574,-104.779973,991763,1
7732,-9.363782,34.759827,370452,5
7733,33.645659,-84.42691500000001,299458,1
7734,40.187501,44.529272999999996,333711,0
7735,50.563798999999996,8.659113,712450,0
7736,30.078639000000003,119.95263600000001,883692,3
7737,43.031721999999995,-75.031827,646528,1
7738,-11.450327,-75.761646,134909,4
7739,37.48405,-86.29984300000001,692726,1
7740,-1.920993,30.060472999999998,485244,5
7741,10.798110000000001,78.686412,993519,3
7742,52.816388,104.68989599999999,651980,3
7743,-37.193373,-62.755069999999996,525020,4
7744,40.132875,-74.057288,690054,1
7745,-24.855522,25.840232999999998,914243,5
7746,34.684042,133.866771,608249,3
7747,37.778834,-79.967714,613710,1
7748,40.901022,49.057333,37407,0
7749,8.468705,-10.832416,175878,5
7750,-33.842177,138.612458,378353,2
7751,-38.929772,-69.240945,44004,4
7752,11.746936,-70.22876600000001,3987354,4
7753,34.110446,49.721476,265842,0
7754,36.218583,65.91927,534637,3
7755,45.51402,-123.099759,330687,1
7756,41.565119,-72.67436500000001,170522,1
7757,7.088603,6.726405000000001,385310,5
7758,40.444741,-99.386459,484656,1
7759,41.928734999999996,-88.407612,600942,1
7760,21.825833,-105.190142,896614,1
7761,41.512529,-87.441601,646837,1
7762,34.666286,50.971606,367512,0
7763,61.071312,72.70095400000001,879125,3
7764,-4.5734449999999995,15.178014000000001,666740,5
7765,-31.106078000000004,150.913919,173814,2
7766,54.510372,37.133472999999995,675343,0
7767,35.254366,-89.625474,413372,1
7768,40.350619,-79.58886600000001,500456,1
7769,44.567437,129.586023,808256,3
7770,50.016733,8.275391,330372,0
7771,22.94125,57.535536,583672,0
7772,-17.757406,-63.228951,879374,4
7773,5.923647,43.418554,583718,5
7774,35.4196,-94.608368,219759,1
7775,32.800927,-96.759384,953509,1
7776,37.122964,-113.351969,949542,1
7777,40.699791999999995,-74.354185,513315,1
7778,35.248340999999996,-106.625121,182834,1
7779,35.669755,-90.52507800000001,909693,1
7780,40.8787,-73.93325,553887,1
7781,32.852841999999995,-117.11311200000002,976530,1
7782,-15.413214000000002,28.269702000000002,266948,5
7783,39.17317,-106.87432,551816,1
7784,42.263844,21.003370999999998,369802,0
7785,36.039778999999996,14.251969,816739,0
7786,36.206697,-119.318067,280101,1
7787,43.429952,-70.748524,386429,1
7788,54.859978000000005,24.482167,158789,0
7789,39.178816999999995,-108.73226899999999,588544,1
7790,39.472019,-84.473711,839454,1
7791,26.026773000000002,-80.364076,50136,1
7792,-25.503467999999998,-54.61113100000001,25119,4
7793,33.266076,-112.364494,115348,1
7794,13.644607999999998,-88.764131,893531,1
7795,38.005882,-88.874336,6026,1
7796,31.127446999999997,30.903802000000002,978768,0
7797,32.48035,-83.73385400000001,642946,1
7798,42.025890999999994,-88.16364300000001,492010,1
7799,39.972665,-75.825879,825757,1
7800,30.741334000000002,-81.56930799999999,133204,1
7801,2.1956860000000002,-75.658307,344726,4
7802,-42.403137,-66.918654,190151,4
7803,8.341892999999999,80.384625,101553,3
7804,40.787075,-96.685863,997219,1
7805,24.145638,-110.29149,907114,1
7806,34.801533,-89.44486500000001,61065,1
7807,43.266287,21.764638,948803,0
7808,55.025996,24.985829000000003,189945,0
7809,15.707869,100.038685,960134,3
7810,48.79461,44.782340999999995,111639,0
7811,20.359697,-77.085336,814336,1
7812,6.166262000000001,-67.444128,964381,4
7813,41.717156,-93.722472,93684,1
7814,48.080003999999995,-122.007322,742753,1
7815,50.252677,136.872998,695310,3
7816,15.177319,120.51354599999999,602851,3
7817,6.418519,-58.582908999999994,802455,4
7818,7.679069999999999,81.703339,391036,3
7819,38.41041,-85.661811,164459,1
7820,53.127864,18.000042999999998,103417,0
7821,41.14946,-76.870928,329278,1
7822,34.092726,-118.389738,215474,1
7823,44.627978000000006,-88.069384,321888,1
7824,-5.688591000000001,34.475659,435111,5
7825,53.895449,101.998661,451243,3
7826,13.500143,7.10077,416112,5
7827,39.037195000000004,-94.645875,102263,1
7828,46.055833,14.403673000000001,1191033,0
7829,49.733551,-86.920872,96813,1
7830,2.723978,101.928996,239616,3
7831,28.534326,-82.38738599999999,132936,1
7832,42.36788,-83.46585300000001,857166,1
7833,42.096334000000006,-75.965298,971036,1
7834,56.939482,24.10422,1243,0
7835,33.400083,-111.951473,89117,1
7836,34.227022999999996,43.885362,444332,0
7837,40.169765000000005,-122.17409099999999,556039,1
7838,31.961626000000003,-83.78418,623329,1
7839,44.966375,-64.135911,648237,1
7840,-15.289729000000001,-49.649164,134082,4
7841,40.98921,-74.093335,892318,1
7842,18.178473999999998,100.122287,485400,3
7843,40.356344,-105.56115,587982,1
7844,45.617385999999996,20.052925,719959,0
7845,41.04435,-95.751161,605595,1
7846,30.57018,2.874013,596220,0
7847,48.271327,72.894987,40382,3
7848,30.208495000000003,-82.622564,185380,1
7849,-41.338011,173.257691,56341,2
7850,33.866899,-117.86006100000002,628724,1
7851,49.143324,125.261591,55507,3
7852,64.026178,11.454796,223834,0
7853,47.207771,-122.30649299999999,98732,1
7854,41.878516,22.318867,435541,0
7855,37.937728,-122.343263,155392,1
7856,31.647631,74.917636,714174,3
7857,41.625753,20.044319,348005,0
7858,72.370459,-55.567815,802176,1
7859,41.985763,-88.67403900000001,633107,1
7860,43.328835999999995,-8.421036,153512,0
7861,43.740745000000004,11.274897,771310,0
7862,56.901706000000004,25.642820999999998,736857,0
7863,36.051558,101.440692,149356,3
7864,47.763139,-122.298955,810688,1
7865,-21.497949,-56.182787,79744,4
7866,10.208254,-70.09011,849304,4
7867,38.803554999999996,-90.304298,970764,1
7868,29.512034000000003,-97.444505,904397,1
7869,37.295811,-77.318702,502241,1
7870,40.136823,-75.218398,704278,1
7871,32.447253,-80.69625,452099,1
7872,56.58375899999999,-61.665637,242573,1
7873,-33.392514,149.571011,843264,2
7874,12.01545,0.341877,929293,5
7875,56.76445,27.685297,488422,0
7876,40.449388,-109.51056100000001,140452,1
7877,41.054831,-94.32997900000001,627810,1
7878,40.566336,44.759658,554165,0
7879,-45.923116,-67.48620600000001,578503,4
7880,17.884873000000002,-76.355979,981485,1
7881,35.070996,-80.530837,660299,1
7882,42.537014,-87.99613000000001,242558,1
7883,13.136878,-61.220195,119567,4
7884,32.058341,-102.107699,949883,1
7885,43.76101,7.272691,953621,0
7886,44.119251,-69.14443100000001,520572,1
7887,-0.31661999999999996,-78.440874,654488,4
7888,34.994865999999995,-80.752071,892775,1
7889,49.23162,17.629063000000002,901530,0
7890,52.799485,-2.088691,60315,0
7891,43.029169,-77.12560699999999,72488,1
7892,47.561378999999995,34.426843,868106,0
7893,31.756411,-85.980351,537805,1
7894,43.536533,43.561823,662697,0
7895,41.647135999999996,-87.725961,428187,1
7896,36.251713,2.773521,688586,0
7897,32.927258,-80.694343,16328,1
7898,56.058117,86.059499,454446,3
7899,46.152346,-1.1443,74571,0
7900,44.769631,-68.75288499999999,126001,1
7901,-10.837471,-61.990611,853434,4
7902,28.430193,-11.11795,530958,0
7903,30.079190999999998,31.239549,139338,0
7904,32.803939,-117.09948500000002,2746830,1
7905,23.226031,69.807194,488906,3
7906,40.960119,-74.157167,972699,1
7907,-21.714513,21.654031,19550,5
7908,35.529047,-78.33853,21474,1
7909,-15.822725,48.850469,74558,5
7910,-37.892536,175.496203,436170,2
7911,47.209216999999995,-1.584856,961180,0
7912,46.32711,13.531198999999999,149035,0
7913,13.994082,10.25964,807973,5
7914,37.649289,-92.634201,51142,1
7915,-0.836664,29.953763000000002,308647,5
7916,21.995823,-99.681702,418788,1
7917,21.94364,-99.01939,212322,1
7918,29.640384,-95.12925600000001,169792,1
7919,10.150133,-64.663732,579058,4
7920,42.683163,21.180015,994579,0
7921,32.98316,-117.015396,250209,1
7922,35.50918,134.252129,948545,3
7923,72.68105,-56.140803000000005,538891,1
7924,-8.722609,28.690675,688148,5
7925,54.954908999999994,82.681916,376122,3
7926,41.362924,21.546798000000003,326618,0
7927,41.387592,22.837158,763683,0
7928,46.524021999999995,15.483138,256375,0
7929,36.436164,10.142164,733908,0
7930,25.468057,78.568638,658631,3
7931,1.813655,-78.77461,105062,4
7932,46.086907000000004,13.208767000000002,335229,0
7933,44.418696000000004,126.97195900000001,630430,3
7934,-13.367563,-39.09602,11064,4
7935,40.288478000000005,-75.13133,489132,1
7936,45.051347,-93.31320699999999,991850,1
7937,23.905248999999998,120.71883999999999,138674,3
7938,32.429068,-99.756399,551265,1
7939,41.121334000000004,21.368589,940281,0
7940,7.986897,3.61248,447020,5
7941,40.885771999999996,-73.771141,191574,1
7942,33.957736,-117.543714,64441,1
7943,35.609159000000005,53.355578,523520,0
7944,39.84445,-75.70585200000001,555656,1
7945,42.995266,-71.476488,217295,1
7946,-17.935916,122.25633899999998,368148,2
7947,18.460369,-77.928972,213696,1
7948,5.744374,8.963792999999999,537058,5
7949,-21.977854999999998,16.93896,121562,5
7950,34.005509,-117.79848799999999,699732,1
7951,-11.612055,34.320781,123330,5
7952,41.641276,-74.655875,824727,1
7953,39.308865999999995,-74.616989,563908,1
7954,32.672605,14.266979000000001,500860,0
7955,61.47452,23.745457000000002,159116,0
7956,24.342311,56.73561,319256,0
7957,41.202768,22.544647,564840,0
7958,39.821033,-86.367827,954127,1
7959,47.845571,12.107422999999999,665369,0
7960,41.543987,2.43527,67036,0
7961,52.475471999999996,78.16414499999999,157902,3
7962,40.41049,49.896024,44381,0
7963,57.866429000000004,-101.649062,889952,1
7964,29.582420000000003,106.62182800000001,171219,3
7965,49.878929,-97.16341899999999,446316,1
7966,61.260028000000005,46.671622,838651,0
7967,25.13823,99.17088000000001,147039,3
7968,46.810024,16.312559,250440,0
7969,35.924986,14.467579,474542,0
7970,41.857884999999996,-87.839838,603294,1
7971,48.888078,38.419182,589519,0
7972,31.373959000000003,31.840618,220905,0
7973,-16.398759,179.379009,31159,2
7974,19.325098999999998,73.117851,499775,3
7975,32.90739,115.80868600000001,201567,3
7976,47.057406,8.278481,498573,0
7977,30.280539,-91.243047,319660,1
7978,34.237918,-84.147774,763778,1
7979,42.546048,-71.979093,893608,1
7980,32.6438,-85.35054000000001,1663016,1
7981,38.774463,-89.956037,294256,1
7982,42.796021,-96.150388,447740,1
7983,32.543278,-96.974469,992407,1
7984,40.373964,-74.40663,400916,1
7985,37.30579,-89.555265,391293,1
7986,38.580469,-90.427261,430250,1
7987,45.566811,-123.13333700000001,124321,1
7988,36.416401,-100.78272,157260,1
7989,21.929176000000002,-79.419563,282827,1
7990,53.106848,46.626235,404545,0
7991,6.102889,-5.861839,529777,5
7992,46.438157000000004,20.362084,84309,0
7993,-1.199142,23.243308,836794,5
7994,15.350499,75.117385,645912,3
7995,51.965263,85.930269,229465,3
7996,35.899653,14.457545999999999,648048,0
7997,39.550318,-119.841334,664087,1
7998,-29.22417,115.995526,454733,2
7999,46.576065,16.311273999999997,973851,0
8000,38.491759,102.179643,92200,3
8001,46.285622,15.138554000000001,705335,0
8002,43.596171000000005,122.260246,606733,3
8003,25.682532000000002,32.647844,23329,0
8004,30.757199,-88.129287,749334,1
8005,6.853610000000001,124.459878,899904,3
8006,36.340871,-86.744231,664265,1
8007,19.593243,-88.03104,141455,1
8008,60.149126,133.90461200000001,302410,3
8009,56.96416899999999,23.158493,160396,0
8010,12.251803,-0.600325,80920,5
8011,35.824962,-88.897153,410506,1
8012,10.189183,-14.017737,545576,5
8013,32.976862,117.338176,292092,3
8014,46.343777,15.975278,270680,0
8015,20.178264000000002,-75.96310799999999,707896,1
8016,11.590629,122.741004,733470,3
8017,47.828264000000004,-103.273883,962498,1
8018,17.187587,21.613653,707868,5
8019,38.502927,-106.010947,386837,1
8020,47.429809999999996,9.344263,230570,0
8021,-36.343166,-57.704120999999994,270030,4
8022,31.557453999999996,74.33894699999999,904446,3
8023,-30.423844,-56.498366000000004,486605,4
8024,26.028218,-80.34338199999999,987836,1
8025,2.2332959999999997,34.270033000000005,718820,5
8026,-27.440688,153.042571,460568,2
8027,-26.513741999999997,151.833364,319585,2
8028,55.322839,42.155683,495242,0
8029,16.178251,-95.17219899999999,600830,1
8030,63.579609,53.913755,945659,0
8031,15.415334,45.340456,578370,5
8032,42.135104,-77.922558,756342,1
8033,40.415372999999995,-85.366915,537427,1
8034,49.722975,-112.84626999999999,277439,1
8035,0.797584,11.520052,650725,5
8036,29.963506,-91.815942,386120,1
8037,-10.380336999999999,105.721281,601171,2
8038,63.735496,-68.490312,681738,1
8039,33.630868,-83.82650100000001,517459,1
8040,41.843498,-88.109101,18733,1
8041,26.667921000000003,-82.008967,433939,1
8042,33.627358,-84.368564,161164,1
8043,35.190011,-94.23957,597897,1
8044,-4.351088,-38.868054,361972,4
8045,42.783846000000004,20.969645,132745,0
8046,55.425720999999996,11.558344,468391,0
8047,64.120983,-83.158454,686737,1
8048,45.558116,20.174316,85266,0
8049,46.483233,15.086323000000002,412540,0
8050,42.429989,-73.694503,815538,1
8051,41.438179,-87.64203,395291,1
8052,38.922063,-90.116265,972146,1
8053,36.254395,2.769866,775300,0
8054,-11.133057,-75.388265,326988,4
8055,-14.990135,-73.794193,561267,4
8056,43.714255,-116.38215600000001,4952381,1
8057,43.081108,-88.012277,329669,1
8058,-9.322822,34.784974,474848,5
8059,57.261479,25.293947,437526,0
8060,-24.078132999999998,-54.235268999999995,575570,4
8061,56.012636,-3.745717,360543,0
8062,-13.825864000000001,-171.95596899999998,175456,1
8063,66.299869,-179.159463,210674,1
8064,40.306490000000004,-75.321722,770294,1
8065,-17.336767000000002,-48.291189,486194,4
8066,-2.904348,-40.134809999999995,793751,4
8067,53.580270999999996,-2.426156,385815,0
8068,38.609355,-78.806872,165874,1
8069,39.289877000000004,-81.59908100000001,286564,1
8070,55.507911,25.098436,99323,0
8071,12.206824000000001,102.497022,309297,3
8072,48.233354,-122.338849,939871,1
8073,54.445528,-6.347459,208420,0
8074,-4.353071,-39.292984000000004,829754,4
8075,39.15834,-121.598688,428610,1
8076,34.71182,-81.203489,369622,1
8077,40.333534,-84.18185600000001,335271,1
8078,-16.889172,145.73758,182922,2
8079,10.276539999999999,13.256283999999999,726593,5
8080,50.088077,118.00166599999999,379569,3
8081,-6.652413,-79.769054,175922,4
8082,42.363357,22.086520999999998,594837,0
8083,-26.176401000000002,27.994387,406334,5
8084,26.845509999999997,-80.14983199999999,931947,1
8085,19.756068,-101.190893,670616,1
8086,41.351205,-94.005544,50653,1
8087,37.316882,-85.357835,186608,1
8088,31.078213,-98.20338000000001,812694,1
8089,45.396291999999995,20.428698,542635,0
8090,37.252886,-79.86748,87892,1
8091,63.345666,-90.694213,319653,1
8092,38.531224,-89.975163,615106,1
8093,12.426959,98.596898,755235,3
8094,43.773025,-88.418413,928878,1
8095,5.445523000000001,-9.570283,732741,5
8096,37.049242,-88.659803,763046,1
8097,51.53512,-0.503162,80403,0
8098,45.526215,-122.950999,96210,1
8099,55.183843,30.169040000000003,496559,0
8100,30.811328000000003,-85.250984,466366,1
8101,34.344126,-89.518211,687100,1
8102,-9.971174000000001,39.6883,84877,5
8103,13.473685000000001,-88.185303,494448,1
8104,39.062263,-84.446405,769122,1
8105,1.211117,-77.335444,452218,4
8106,33.097552,-96.11019,424952,1
8107,20.356714999999998,-76.641762,20259,1
8108,27.857565,112.893666,291389,3
8109,-20.698904000000002,116.864698,64220,2
8110,40.499911,-88.953749,138715,1
8111,55.191025,-1.67165,17626,0
8112,39.661578999999996,-74.763054,922623,1
8113,40.738265999999996,-83.83473000000001,155035,1
8114,46.844446999999995,16.06178,910941,0
8115,-36.703045,142.197015,48565,2
8116,-20.146918,16.117532,992356,5
8117,40.407065,-91.396087,682001,1
8118,39.072609,-94.876504,995577,1
8119,56.302965,30.500553999999998,510846,0
8120,36.555671999999994,-82.642015,409269,1
8121,-46.558279,-70.938129,852309,4
8122,41.571123,-87.61058,13614,1
8123,-30.72135,-57.300263,632278,4
8124,40.687488,-89.473318,871549,1
8125,41.822109000000005,-87.93735,488049,1
8126,5.6378449999999996,23.324573,306441,5
8127,51.687515999999995,-0.071211,908615,0
8128,4.061546,30.675890999999996,492643,5
8129,-21.242466,-48.347737,506524,4
8130,33.645359,-117.724915,472766,1
8131,42.072933,-104.151574,372463,1
8132,39.115536,-84.467463,2211612,1
8133,-7.089672,-34.875786,331038,4
8134,39.218746,-94.592292,666568,1
8135,8.750458,27.375405999999998,191159,5
8136,-4.850947,104.904431,536304,3
8137,42.981958,-84.543876,352027,1
8138,41.264624,-77.012734,941621,1
8139,42.724651,-78.790598,281580,1
8140,-5.106323000000001,-80.147534,118043,4
8141,13.687885999999999,-88.947131,253499,1
8142,56.57348100000001,25.219282999999997,178851,0
8143,58.619301,59.770715,470623,0
8144,25.309438,49.584193,67945,0
8145,25.263504,110.266746,722753,3
8146,51.012068,90.238704,134248,3
8147,37.948187,-122.563272,386252,1
8148,-27.980864,26.739081,34808,5
8149,35.935701,-75.67208199999999,896251,1
8150,58.8664,5.679574,760834,0
8151,-2.8825790000000002,32.123864000000005,444715,5
8152,40.801984000000004,-74.12496,935919,1
8153,18.104271,-15.936971,405401,5
8154,38.846393,105.684354,82775,3
8155,43.712775,-116.467878,323366,1
8156,43.22367,27.912622999999996,224733,0
8157,52.288574,-7.6879100000000005,301003,0
8158,22.321886,-79.664338,763600,1
8159,45.135172999999995,-93.222327,12858,1
8160,-16.842994,38.243202000000004,521752,5
8161,-5.960322,12.358916,525765,5
8162,58.287166000000006,82.986308,693462,3
8163,41.436305,-74.13632199999999,202224,1
8164,40.779185999999996,-73.714656,76913,1
8165,30.870719,-96.93344499999999,803260,1
8166,40.285792,-84.1512,223490,1
8167,51.723724,-3.0316330000000002,374915,0
8168,42.020303000000006,-87.95644899999999,789609,1
8169,38.210366,-83.448066,674157,1
8170,41.863552,-94.060864,687362,1
8171,43.644329,20.977922,428130,0
8172,41.501917,22.10521,552550,0
8173,27.591028,-109.924275,236230,1
8174,33.946596,-118.10960700000001,248499,1
8175,-32.615309,-62.701205,193115,4
8176,10.751075,121.91761399999999,949860,3
8177,44.220940999999996,27.312271999999997,57047,0
8178,2.1349,11.335032,188413,5
8179,41.607461,-87.92968,293026,1
8180,56.20473199999999,24.777642999999998,229842,0
8181,38.754463,-94.821432,541292,1
8182,34.143543,-118.01570600000001,892685,1
